trend_momentum,cci_breakthrough,volatility_filter,volume_pulse,price_volume_divergence,regional_rotation,relative_strength,cross_market_correlation,cash_option,Fund,Date
448,2082,1162,116,0,20,0,0,0,SHK130,2019-11-08
470,1916,1130,91,0,7,0,0,0,SHK131,2019-11-08
676,1508,815,50,0,3,0,0,0,SHK136,2019-11-08
582,1478,846,87,0,16,0,0,0,SHK137,2019-11-08
292,986,601,50,0,3,0,0,0,SHK145,2019-11-08
754,1954,1225,81,0,12,0,0,0,SHK126,2019-11-15
450,2064,1231,81,0,12,0,0,0,SHK127,2019-11-15
836,1962,1231,79,0,8,0,0,0,SHK128,2019-11-15
404,1974,1230,85,0,14,0,0,0,SHK129,2019-11-15
448,2082,1162,116,0,20,0,0,0,SHK130,2019-11-15
470,1916,1130,91,0,7,0,0,0,SHK131,2019-11-15
676,1508,815,50,0,3,0,0,0,SHK136,2019-11-15
582,1478,846,87,0,16,0,0,0,SHK137,2019-11-15
292,986,601,50,0,3,0,0,0,SHK145,2019-11-15
754,1954,1225,81,0,12,0,0,0,SHK126,2019-11-22
450,2064,1231,81,0,12,0,0,0,SHK127,2019-11-22
836,1962,1231,79,0,8,0,0,0,SHK128,2019-11-22
404,1974,1230,85,0,14,0,0,0,SHK129,2019-11-22
448,2082,1162,116,0,20,0,0,0,SHK130,2019-11-22
470,1916,1130,91,0,7,0,0,0,SHK131,2019-11-22
676,1508,815,50,0,3,0,0,0,SHK136,2019-11-22
582,1478,846,87,0,16,0,0,0,SHK137,2019-11-22
292,986,601,50,0,3,0,0,0,SHK145,2019-11-22
754,1954,1225,81,0,12,0,0,0,SHK126,2019-11-29
450,2064,1231,81,0,12,0,0,0,SHK127,2019-11-29
836,1962,1231,79,0,8,0,0,0,SHK128,2019-11-29
404,1974,1230,85,0,14,0,0,0,SHK129,2019-11-29
448,2082,1162,116,0,20,0,0,0,SHK130,2019-11-29
470,1916,1130,91,0,7,0,0,0,SHK131,2019-11-29
676,1508,815,50,0,3,0,0,0,SHK136,2019-11-29
582,1478,846,87,0,16,0,0,0,SHK137,2019-11-29
292,986,601,50,0,3,0,0,0,SHK145,2019-11-29
754,1954,1225,81,0,12,0,0,0,SHK126,2019-12-06
450,2064,1231,81,0,12,0,0,0,SHK127,2019-12-06
836,1962,1231,79,0,8,0,0,0,SHK128,2019-12-06
404,1974,1230,85,0,14,0,0,0,SHK129,2019-12-06
448,2082,1162,116,0,20,0,0,0,SHK130,2019-12-06
470,1916,1130,91,0,7,0,0,0,SHK131,2019-12-06
676,1508,815,50,0,3,0,0,0,SHK136,2019-12-06
582,1478,846,87,0,16,0,0,0,SHK137,2019-12-06
292,986,601,50,0,3,0,0,0,SHK145,2019-12-06
754,1954,1225,81,0,12,0,0,0,SHK126,2019-12-13
450,2064,1231,81,0,12,0,0,0,SHK127,2019-12-13
836,1962,1231,79,0,8,0,0,0,SHK128,2019-12-13
404,1974,1230,85,0,14,0,0,0,SHK129,2019-12-13
448,2082,1162,116,0,20,0,0,0,SHK130,2019-12-13
470,1916,1130,91,0,7,0,0,0,SHK131,2019-12-13
676,1508,815,50,0,3,0,0,0,SHK136,2019-12-13
582,1478,846,87,0,16,0,0,0,SHK137,2019-12-13
292,986,601,50,0,3,0,0,0,SHK145,2019-12-13
754,1954,1225,81,0,12,0,0,0,SHK126,2019-12-20
450,2064,1231,81,0,12,0,0,0,SHK127,2019-12-20
836,1962,1231,79,0,8,0,0,0,SHK128,2019-12-20
404,1974,1230,85,0,14,0,0,0,SHK129,2019-12-20
448,2082,1162,116,0,20,0,0,0,SHK130,2019-12-20
470,1916,1130,91,0,7,0,0,0,SHK131,2019-12-20
676,1508,815,50,0,3,0,0,0,SHK136,2019-12-20
582,1478,846,87,0,16,0,0,0,SHK137,2019-12-20
292,986,601,50,0,3,0,0,0,SHK145,2019-12-20
754,1954,1225,81,0,12,0,0,0,SHK126,2019-12-27
450,2064,1231,81,0,12,0,0,0,SHK127,2019-12-27
836,1962,1231,79,0,8,0,0,0,SHK128,2019-12-27
404,1974,1230,85,0,14,0,0,0,SHK129,2019-12-27
448,2082,1162,116,0,20,0,0,0,SHK130,2019-12-27
470,1916,1130,91,0,7,0,0,0,SHK131,2019-12-27
676,1508,815,50,0,3,0,0,0,SHK136,2019-12-27
582,1478,846,87,0,16,0,0,0,SHK137,2019-12-27
292,986,601,50,0,3,0,0,0,SHK145,2019-12-27
754,1954,1225,81,0,12,0,0,0,SHK126,2020-01-03
450,2064,1231,81,0,12,0,0,0,SHK127,2020-01-03
836,1962,1231,79,0,8,0,0,0,SHK128,2020-01-03
404,1974,1230,85,0,14,0,0,0,SHK129,2020-01-03
448,2082,1162,116,0,20,0,0,0,SHK130,2020-01-03
470,1916,1130,91,0,7,0,0,0,SHK131,2020-01-03
676,1508,815,50,0,3,0,0,0,SHK136,2020-01-03
582,1478,846,87,0,16,0,0,0,SHK137,2020-01-03
292,986,601,50,0,3,0,0,0,SHK145,2020-01-03
754,1954,1225,81,0,12,0,0,0,SHK126,2020-01-10
450,2064,1231,81,0,12,0,0,0,SHK127,2020-01-10
836,1962,1231,79,0,8,0,0,0,SHK128,2020-01-10
404,1974,1230,85,0,14,0,0,0,SHK129,2020-01-10
448,2082,1162,116,0,20,0,0,0,SHK130,2020-01-10
470,1916,1130,91,0,7,0,0,0,SHK131,2020-01-10
676,1508,815,50,0,3,0,0,0,SHK136,2020-01-10
582,1478,846,87,0,16,0,0,0,SHK137,2020-01-10
292,986,601,50,0,3,0,0,0,SHK145,2020-01-10
754,1954,1225,81,0,12,0,0,0,SHK126,2020-01-17
450,2064,1231,81,0,12,0,0,0,SHK127,2020-01-17
836,1962,1231,79,0,8,0,0,0,SHK128,2020-01-17
404,1974,1230,85,0,14,0,0,0,SHK129,2020-01-17
448,2082,1162,116,0,20,0,0,0,SHK130,2020-01-17
470,1916,1130,91,0,7,0,0,0,SHK131,2020-01-17
676,1508,815,50,0,3,0,0,0,SHK136,2020-01-17
582,1478,846,87,0,16,0,0,0,SHK137,2020-01-17
292,986,601,50,0,3,0,0,0,SHK145,2020-01-17
754,1954,1225,81,0,12,0,0,0,SHK126,2020-01-24
450,2064,1231,81,0,12,0,0,0,SHK127,2020-01-24
836,1962,1231,79,0,8,0,0,0,SHK128,2020-01-24
404,1974,1230,85,0,14,0,0,0,SHK129,2020-01-24
448,2082,1162,116,0,20,0,0,0,SHK130,2020-01-24
470,1916,1130,91,0,7,0,0,0,SHK131,2020-01-24
676,1508,815,50,0,3,0,0,0,SHK136,2020-01-24
582,1478,846,87,0,16,0,0,0,SHK137,2020-01-24
292,986,601,50,0,3,0,0,0,SHK145,2020-01-24
754,1954,1225,81,0,12,0,0,0,SHK126,2020-01-31
450,2064,1231,81,0,12,0,0,0,SHK127,2020-01-31
836,1962,1231,79,0,8,0,0,0,SHK128,2020-01-31
404,1974,1230,85,0,14,0,0,0,SHK129,2020-01-31
448,2082,1162,116,0,20,0,0,0,SHK130,2020-01-31
470,1916,1130,91,0,7,0,0,0,SHK131,2020-01-31
676,1508,815,50,0,3,0,0,0,SHK136,2020-01-31
582,1478,846,87,0,16,0,0,0,SHK137,2020-01-31
292,986,601,50,0,3,0,0,0,SHK145,2020-01-31
754,1954,1225,81,0,12,0,0,0,SHK126,2020-02-07
450,2064,1231,81,0,12,0,0,0,SHK127,2020-02-07
836,1962,1231,79,0,8,0,0,0,SHK128,2020-02-07
404,1974,1230,85,0,14,0,0,0,SHK129,2020-02-07
448,2082,1162,116,0,20,0,0,0,SHK130,2020-02-07
470,1916,1130,91,0,7,0,0,0,SHK131,2020-02-07
676,1508,815,50,0,3,0,0,0,SHK136,2020-02-07
582,1478,846,87,0,16,0,0,0,SHK137,2020-02-07
292,986,601,50,0,3,0,0,0,SHK145,2020-02-07
754,1954,1225,81,0,12,0,0,0,SHK126,2020-02-14
450,2064,1231,81,0,12,0,0,0,SHK127,2020-02-14
836,1962,1231,79,0,8,0,0,0,SHK128,2020-02-14
404,1974,1230,85,0,14,0,0,0,SHK129,2020-02-14
448,2082,1162,116,0,20,0,0,0,SHK130,2020-02-14
470,1916,1130,91,0,7,0,0,0,SHK131,2020-02-14
676,1508,815,50,0,3,0,0,0,SHK136,2020-02-14
582,1478,846,87,0,16,0,0,0,SHK137,2020-02-14
292,986,601,50,0,3,0,0,0,SHK145,2020-02-14
754,1954,1225,81,0,12,0,0,0,SHK126,2020-02-21
450,2064,1231,81,0,12,0,0,0,SHK127,2020-02-21
836,1962,1231,79,0,8,0,0,0,SHK128,2020-02-21
404,1974,1230,85,0,14,0,0,0,SHK129,2020-02-21
448,2082,1162,116,0,20,0,0,0,SHK130,2020-02-21
470,1916,1130,91,0,7,0,0,0,SHK131,2020-02-21
676,1508,815,50,0,3,0,0,0,SHK136,2020-02-21
582,1478,846,87,0,16,0,0,0,SHK137,2020-02-21
292,986,601,50,0,3,0,0,0,SHK145,2020-02-21
754,1954,1225,81,0,12,0,0,0,SHK126,2020-02-28
450,2064,1231,81,0,12,0,0,0,SHK127,2020-02-28
836,1962,1231,79,0,8,0,0,0,SHK128,2020-02-28
404,1974,1230,85,0,14,0,0,0,SHK129,2020-02-28
448,2082,1162,116,0,20,0,0,0,SHK130,2020-02-28
470,1916,1130,91,0,7,0,0,0,SHK131,2020-02-28
676,1508,815,50,0,3,0,0,0,SHK136,2020-02-28
582,1478,846,87,0,16,0,0,0,SHK137,2020-02-28
292,986,601,50,0,3,0,0,0,SHK145,2020-02-28
754,1954,1225,81,0,12,0,0,0,SHK126,2020-03-06
450,2064,1231,81,0,12,0,0,0,SHK127,2020-03-06
836,1962,1231,79,0,8,0,0,0,SHK128,2020-03-06
404,1974,1230,85,0,14,0,0,0,SHK129,2020-03-06
448,2082,1162,116,0,20,0,0,0,SHK130,2020-03-06
470,1916,1130,91,0,7,0,0,0,SHK131,2020-03-06
676,1508,815,50,0,3,0,0,0,SHK136,2020-03-06
582,1478,846,87,0,16,0,0,0,SHK137,2020-03-06
292,986,601,50,0,3,0,0,0,SHK145,2020-03-06
754,1954,1225,81,0,12,0,0,0,SHK126,2020-03-13
450,2064,1231,81,0,12,0,0,0,SHK127,2020-03-13
836,1962,1231,79,0,8,0,0,0,SHK128,2020-03-13
404,1974,1230,85,0,14,0,0,0,SHK129,2020-03-13
448,2082,1162,116,0,20,0,0,0,SHK130,2020-03-13
470,1916,1130,91,0,7,0,0,0,SHK131,2020-03-13
676,1508,815,50,0,3,0,0,0,SHK136,2020-03-13
582,1478,846,87,0,16,0,0,0,SHK137,2020-03-13
292,986,601,50,0,3,0,0,0,SHK145,2020-03-13
754,1954,1225,81,0,12,0,0,0,SHK126,2020-03-20
450,2064,1231,81,0,12,0,0,0,SHK127,2020-03-20
836,1962,1231,79,0,8,0,0,0,SHK128,2020-03-20
404,1974,1230,85,0,14,0,0,0,SHK129,2020-03-20
448,2082,1162,116,0,20,0,0,0,SHK130,2020-03-20
470,1916,1130,91,0,7,0,0,0,SHK131,2020-03-20
676,1508,815,50,0,3,0,0,0,SHK136,2020-03-20
582,1478,846,87,0,16,0,0,0,SHK137,2020-03-20
292,986,601,50,0,3,0,0,0,SHK145,2020-03-20
754,1954,1225,81,0,12,0,0,0,SHK126,2020-03-27
450,2064,1231,81,0,12,0,0,0,SHK127,2020-03-27
836,1962,1231,79,0,8,0,0,0,SHK128,2020-03-27
404,1974,1230,85,0,14,0,0,0,SHK129,2020-03-27
448,2082,1162,116,0,20,0,0,0,SHK130,2020-03-27
470,1916,1130,91,0,7,0,0,0,SHK131,2020-03-27
676,1508,815,50,0,3,0,0,0,SHK136,2020-03-27
582,1478,846,87,0,16,0,0,0,SHK137,2020-03-27
292,986,601,50,0,3,0,0,0,SHK145,2020-03-27
754,1954,1225,81,0,12,0,0,0,SHK126,2020-04-03
450,2064,1231,81,0,12,0,0,0,SHK127,2020-04-03
836,1962,1231,79,0,8,0,0,0,SHK128,2020-04-03
404,1974,1230,85,0,14,0,0,0,SHK129,2020-04-03
448,2082,1162,116,0,20,0,0,0,SHK130,2020-04-03
470,1916,1130,91,0,7,0,0,0,SHK131,2020-04-03
676,1508,815,50,0,3,0,0,0,SHK136,2020-04-03
582,1478,846,87,0,16,0,0,0,SHK137,2020-04-03
292,986,601,50,0,3,0,0,0,SHK145,2020-04-03
754,1954,1225,81,0,12,0,0,0,SHK126,2020-04-10
450,2064,1231,81,0,12,0,0,0,SHK127,2020-04-10
836,1962,1231,79,0,8,0,0,0,SHK128,2020-04-10
404,1974,1230,85,0,14,0,0,0,SHK129,2020-04-10
448,2082,1162,116,0,20,0,0,0,SHK130,2020-04-10
470,1916,1130,91,0,7,0,0,0,SHK131,2020-04-10
676,1508,815,50,0,3,0,0,0,SHK136,2020-04-10
582,1478,846,87,0,16,0,0,0,SHK137,2020-04-10
292,986,601,50,0,3,0,0,0,SHK145,2020-04-10
754,1954,1225,81,0,12,0,0,0,SHK126,2020-04-17
450,2064,1231,81,0,12,0,0,0,SHK127,2020-04-17
836,1962,1231,79,0,8,0,0,0,SHK128,2020-04-17
404,1974,1230,85,0,14,0,0,0,SHK129,2020-04-17
448,2082,1162,116,0,20,0,0,0,SHK130,2020-04-17
470,1916,1130,91,0,7,0,0,0,SHK131,2020-04-17
676,1508,815,50,0,3,0,0,0,SHK136,2020-04-17
582,1478,846,87,0,16,0,0,0,SHK137,2020-04-17
292,986,601,50,0,3,0,0,0,SHK145,2020-04-17
754,1954,1225,81,0,12,0,0,0,SHK126,2020-04-24
450,2064,1231,81,0,12,0,0,0,SHK127,2020-04-24
836,1962,1231,79,0,8,0,0,0,SHK128,2020-04-24
404,1974,1230,85,0,14,0,0,0,SHK129,2020-04-24
448,2082,1162,116,0,20,0,0,0,SHK130,2020-04-24
470,1916,1130,91,0,7,0,0,0,SHK131,2020-04-24
676,1508,815,50,0,3,0,0,0,SHK136,2020-04-24
582,1478,846,87,0,16,0,0,0,SHK137,2020-04-24
292,986,601,50,0,3,0,0,0,SHK145,2020-04-24
754,1954,1225,81,0,12,0,0,0,SHK126,2020-05-01
450,2064,1231,81,0,12,0,0,0,SHK127,2020-05-01
836,1962,1231,79,0,8,0,0,0,SHK128,2020-05-01
404,1974,1230,85,0,14,0,0,0,SHK129,2020-05-01
448,2082,1162,116,0,20,0,0,0,SHK130,2020-05-01
470,1916,1130,91,0,7,0,0,0,SHK131,2020-05-01
676,1508,815,50,0,3,0,0,0,SHK136,2020-05-01
582,1478,846,87,0,16,0,0,0,SHK137,2020-05-01
292,986,601,50,0,3,0,0,0,SHK145,2020-05-01
754,1954,1225,81,0,12,0,0,0,SHK126,2020-05-08
450,2064,1231,81,0,12,0,0,0,SHK127,2020-05-08
836,1962,1231,79,0,8,0,0,0,SHK128,2020-05-08
404,1974,1230,85,0,14,0,0,0,SHK129,2020-05-08
448,2082,1162,116,0,20,0,0,0,SHK130,2020-05-08
470,1916,1130,91,0,7,0,0,0,SHK131,2020-05-08
676,1508,815,50,0,3,0,0,0,SHK136,2020-05-08
582,1478,846,87,0,16,0,0,0,SHK137,2020-05-08
292,986,601,50,0,3,0,0,0,SHK145,2020-05-08
754,1954,1225,81,0,12,0,0,0,SHK126,2020-05-15
450,2064,1231,81,0,12,0,0,0,SHK127,2020-05-15
836,1962,1231,79,0,8,0,0,0,SHK128,2020-05-15
404,1974,1230,85,0,14,0,0,0,SHK129,2020-05-15
448,2082,1162,116,0,20,0,0,0,SHK130,2020-05-15
470,1916,1130,91,0,7,0,0,0,SHK131,2020-05-15
676,1508,815,50,0,3,0,0,0,SHK136,2020-05-15
582,1478,846,87,0,16,0,0,0,SHK137,2020-05-15
292,986,601,50,0,3,0,0,0,SHK145,2020-05-15
754,1954,1225,81,0,12,0,0,0,SHK126,2020-05-22
450,2064,1231,81,0,12,0,0,0,SHK127,2020-05-22
836,1962,1231,79,0,8,0,0,0,SHK128,2020-05-22
404,1974,1230,85,0,14,0,0,0,SHK129,2020-05-22
448,2082,1162,116,0,20,0,0,0,SHK130,2020-05-22
470,1916,1130,91,0,7,0,0,0,SHK131,2020-05-22
676,1508,815,50,0,3,0,0,0,SHK136,2020-05-22
582,1478,846,87,0,16,0,0,0,SHK137,2020-05-22
292,986,601,50,0,3,0,0,0,SHK145,2020-05-22
754,1954,1225,81,0,12,0,0,0,SHK126,2020-05-29
450,2064,1231,81,0,12,0,0,0,SHK127,2020-05-29
836,1962,1231,79,0,8,0,0,0,SHK128,2020-05-29
404,1974,1230,85,0,14,0,0,0,SHK129,2020-05-29
448,2082,1162,116,0,20,0,0,0,SHK130,2020-05-29
470,1916,1130,91,0,7,0,0,0,SHK131,2020-05-29
676,1508,815,50,0,3,0,0,0,SHK136,2020-05-29
582,1478,846,87,0,16,0,0,0,SHK137,2020-05-29
292,986,601,50,0,3,0,0,0,SHK145,2020-05-29
754,1954,1225,81,0,12,0,0,0,SHK126,2020-06-05
450,2064,1231,81,0,12,0,0,0,SHK127,2020-06-05
836,1962,1231,79,0,8,0,0,0,SHK128,2020-06-05
404,1974,1230,85,0,14,0,0,0,SHK129,2020-06-05
448,2082,1162,116,0,20,0,0,0,SHK130,2020-06-05
470,1916,1130,91,0,7,0,0,0,SHK131,2020-06-05
676,1508,815,50,0,3,0,0,0,SHK136,2020-06-05
582,1478,846,87,0,16,0,0,0,SHK137,2020-06-05
292,986,601,50,0,3,0,0,0,SHK145,2020-06-05
754,1954,1225,81,0,12,0,0,0,SHK126,2020-06-12
450,2064,1231,81,0,12,0,0,0,SHK127,2020-06-12
836,1962,1231,79,0,8,0,0,0,SHK128,2020-06-12
404,1974,1230,85,0,14,0,0,0,SHK129,2020-06-12
448,2082,1162,116,0,20,0,0,0,SHK130,2020-06-12
470,1916,1130,91,0,7,0,0,0,SHK131,2020-06-12
676,1508,815,50,0,3,0,0,0,SHK136,2020-06-12
582,1478,846,87,0,16,0,0,0,SHK137,2020-06-12
292,986,601,50,0,3,0,0,0,SHK145,2020-06-12
754,1954,1225,81,0,12,0,0,0,SHK126,2020-06-19
450,2064,1231,81,0,12,0,0,0,SHK127,2020-06-19
836,1962,1231,79,0,8,0,0,0,SHK128,2020-06-19
404,1974,1230,85,0,14,0,0,0,SHK129,2020-06-19
448,2082,1162,116,0,20,0,0,0,SHK130,2020-06-19
470,1916,1130,91,0,7,0,0,0,SHK131,2020-06-19
676,1508,815,50,0,3,0,0,0,SHK136,2020-06-19
582,1478,846,87,0,16,0,0,0,SHK137,2020-06-19
292,986,601,50,0,3,0,0,0,SHK145,2020-06-19
754,1954,1225,81,0,12,0,0,0,SHK126,2020-06-26
450,2064,1231,81,0,12,0,0,0,SHK127,2020-06-26
836,1962,1231,79,0,8,0,0,0,SHK128,2020-06-26
404,1974,1230,85,0,14,0,0,0,SHK129,2020-06-26
448,2082,1162,116,0,20,0,0,0,SHK130,2020-06-26
470,1916,1130,91,0,7,0,0,0,SHK131,2020-06-26
676,1508,815,50,0,3,0,0,0,SHK136,2020-06-26
582,1478,846,87,0,16,0,0,0,SHK137,2020-06-26
292,986,601,50,0,3,0,0,0,SHK145,2020-06-26
754,1954,1225,81,0,12,0,0,0,SHK126,2020-07-03
450,2064,1231,81,0,12,0,0,0,SHK127,2020-07-03
836,1962,1231,79,0,8,0,0,0,SHK128,2020-07-03
404,1974,1230,85,0,14,0,0,0,SHK129,2020-07-03
448,2082,1162,116,0,20,0,0,0,SHK130,2020-07-03
470,1916,1130,91,0,7,0,0,0,SHK131,2020-07-03
676,1508,815,50,0,3,0,0,0,SHK136,2020-07-03
582,1478,846,87,0,16,0,0,0,SHK137,2020-07-03
292,986,601,50,0,3,0,0,0,SHK145,2020-07-03
754,1954,1225,81,0,12,0,0,0,SHK126,2020-07-10
450,2064,1231,81,0,12,0,0,0,SHK127,2020-07-10
836,1962,1231,79,0,8,0,0,0,SHK128,2020-07-10
404,1974,1230,85,0,14,0,0,0,SHK129,2020-07-10
448,2082,1162,116,0,20,0,0,0,SHK130,2020-07-10
470,1916,1130,91,0,7,0,0,0,SHK131,2020-07-10
676,1508,815,50,0,3,0,0,0,SHK136,2020-07-10
582,1478,846,87,0,16,0,0,0,SHK137,2020-07-10
292,986,601,50,0,3,0,0,0,SHK145,2020-07-10
754,1954,1225,81,0,12,0,0,0,SHK126,2020-07-17
450,2064,1231,81,0,12,0,0,0,SHK127,2020-07-17
836,1962,1231,79,0,8,0,0,0,SHK128,2020-07-17
404,1974,1230,85,0,14,0,0,0,SHK129,2020-07-17
448,2082,1162,116,0,20,0,0,0,SHK130,2020-07-17
470,1916,1130,91,0,7,0,0,0,SHK131,2020-07-17
676,1508,815,50,0,3,0,0,0,SHK136,2020-07-17
582,1478,846,87,0,16,0,0,0,SHK137,2020-07-17
292,986,601,50,0,3,0,0,0,SHK145,2020-07-17
754,1954,1225,81,0,12,0,0,0,SHK126,2020-07-24
450,2064,1231,81,0,12,0,0,0,SHK127,2020-07-24
836,1962,1231,79,0,8,0,0,0,SHK128,2020-07-24
404,1974,1230,85,0,14,0,0,0,SHK129,2020-07-24
448,2082,1162,116,0,20,0,0,0,SHK130,2020-07-24
470,1916,1130,91,0,7,0,0,0,SHK131,2020-07-24
676,1508,815,50,0,3,0,0,0,SHK136,2020-07-24
582,1478,846,87,0,16,0,0,0,SHK137,2020-07-24
292,986,601,50,0,3,0,0,0,SHK145,2020-07-24
754,1954,1225,81,0,12,0,0,0,SHK126,2020-07-31
450,2064,1231,81,0,12,0,0,0,SHK127,2020-07-31
836,1962,1231,79,0,8,0,0,0,SHK128,2020-07-31
404,1974,1230,85,0,14,0,0,0,SHK129,2020-07-31
448,2082,1162,116,0,20,0,0,0,SHK130,2020-07-31
470,1916,1130,91,0,7,0,0,0,SHK131,2020-07-31
676,1508,815,50,0,3,0,0,0,SHK136,2020-07-31
582,1478,846,87,0,16,0,0,0,SHK137,2020-07-31
292,986,601,50,0,3,0,0,0,SHK145,2020-07-31
754,1954,1225,81,0,12,0,0,0,SHK126,2020-08-07
450,2064,1231,81,0,12,0,0,0,SHK127,2020-08-07
836,1962,1231,79,0,8,0,0,0,SHK128,2020-08-07
404,1974,1230,85,0,14,0,0,0,SHK129,2020-08-07
448,2082,1162,116,0,20,0,0,0,SHK130,2020-08-07
470,1916,1130,91,0,7,0,0,0,SHK131,2020-08-07
676,1508,815,50,0,3,0,0,0,SHK136,2020-08-07
582,1478,846,87,0,16,0,0,0,SHK137,2020-08-07
292,986,601,50,0,3,0,0,0,SHK145,2020-08-07
754,1954,1225,81,0,12,0,0,0,SHK126,2020-08-14
450,2064,1231,81,0,12,0,0,0,SHK127,2020-08-14
836,1962,1231,79,0,8,0,0,0,SHK128,2020-08-14
404,1974,1230,85,0,14,0,0,0,SHK129,2020-08-14
448,2082,1162,116,0,20,0,0,0,SHK130,2020-08-14
470,1916,1130,91,0,7,0,0,0,SHK131,2020-08-14
676,1508,815,50,0,3,0,0,0,SHK136,2020-08-14
582,1478,846,87,0,16,0,0,0,SHK137,2020-08-14
292,986,601,50,0,3,0,0,0,SHK145,2020-08-14
754,1954,1225,81,0,12,0,0,0,SHK126,2020-08-21
450,2064,1231,81,0,12,0,0,0,SHK127,2020-08-21
836,1962,1231,79,0,8,0,0,0,SHK128,2020-08-21
404,1974,1230,85,0,14,0,0,0,SHK129,2020-08-21
448,2082,1162,116,0,20,0,0,0,SHK130,2020-08-21
470,1916,1130,91,0,7,0,0,0,SHK131,2020-08-21
676,1508,815,50,0,3,0,0,0,SHK136,2020-08-21
582,1478,846,87,0,16,0,0,0,SHK137,2020-08-21
292,986,601,50,0,3,0,0,0,SHK145,2020-08-21
754,1954,1225,81,0,12,0,0,0,SHK126,2020-08-28
450,2064,1231,81,0,12,0,0,0,SHK127,2020-08-28
836,1962,1231,79,0,8,0,0,0,SHK128,2020-08-28
404,1974,1230,85,0,14,0,0,0,SHK129,2020-08-28
448,2082,1162,116,0,20,0,0,0,SHK130,2020-08-28
470,1916,1130,91,0,7,0,0,0,SHK131,2020-08-28
676,1508,815,50,0,3,0,0,0,SHK136,2020-08-28
582,1478,846,87,0,16,0,0,0,SHK137,2020-08-28
292,986,601,50,0,3,0,0,0,SHK145,2020-08-28
754,1954,1225,81,0,12,0,0,0,SHK126,2020-09-04
450,2064,1231,81,0,12,0,0,0,SHK127,2020-09-04
836,1962,1231,79,0,8,0,0,0,SHK128,2020-09-04
404,1974,1230,85,0,14,0,0,0,SHK129,2020-09-04
448,2082,1162,116,0,20,0,0,0,SHK130,2020-09-04
470,1916,1130,91,0,7,0,0,0,SHK131,2020-09-04
676,1508,815,50,0,3,0,0,0,SHK136,2020-09-04
582,1478,846,87,0,16,0,0,0,SHK137,2020-09-04
292,986,601,50,0,3,0,0,0,SHK145,2020-09-04
754,1954,1225,81,0,12,0,0,0,SHK126,2020-09-11
450,2064,1231,81,0,12,0,0,0,SHK127,2020-09-11
836,1962,1231,79,0,8,0,0,0,SHK128,2020-09-11
404,1974,1230,85,0,14,0,0,0,SHK129,2020-09-11
448,2082,1162,116,0,20,0,0,0,SHK130,2020-09-11
470,1916,1130,91,0,7,0,0,0,SHK131,2020-09-11
676,1508,815,50,0,3,0,0,0,SHK136,2020-09-11
582,1478,846,87,0,16,0,0,0,SHK137,2020-09-11
292,986,601,50,0,3,0,0,0,SHK145,2020-09-11
754,1954,1225,81,0,12,0,0,0,SHK126,2020-09-18
450,2064,1231,81,0,12,0,0,0,SHK127,2020-09-18
836,1962,1231,79,0,8,0,0,0,SHK128,2020-09-18
404,1974,1230,85,0,14,0,0,0,SHK129,2020-09-18
448,2082,1162,116,0,20,0,0,0,SHK130,2020-09-18
470,1916,1130,91,0,7,0,0,0,SHK131,2020-09-18
676,1508,815,50,0,3,0,0,0,SHK136,2020-09-18
582,1478,846,87,0,16,0,0,0,SHK137,2020-09-18
292,986,601,50,0,3,0,0,0,SHK145,2020-09-18
754,1954,1225,81,0,12,0,0,0,SHK126,2020-09-25
450,2064,1231,81,0,12,0,0,0,SHK127,2020-09-25
836,1962,1231,79,0,8,0,0,0,SHK128,2020-09-25
404,1974,1230,85,0,14,0,0,0,SHK129,2020-09-25
448,2082,1162,116,0,20,0,0,0,SHK130,2020-09-25
470,1916,1130,91,0,7,0,0,0,SHK131,2020-09-25
676,1508,815,50,0,3,0,0,0,SHK136,2020-09-25
582,1478,846,87,0,16,0,0,0,SHK137,2020-09-25
292,986,601,50,0,3,0,0,0,SHK145,2020-09-25
754,1954,1225,81,0,12,0,0,0,SHK126,2020-10-02
450,2064,1231,81,0,12,0,0,0,SHK127,2020-10-02
836,1962,1231,79,0,8,0,0,0,SHK128,2020-10-02
404,1974,1230,85,0,14,0,0,0,SHK129,2020-10-02
448,2082,1162,116,0,20,0,0,0,SHK130,2020-10-02
470,1916,1130,91,0,7,0,0,0,SHK131,2020-10-02
676,1508,815,50,0,3,0,0,0,SHK136,2020-10-02
582,1478,846,87,0,16,0,0,0,SHK137,2020-10-02
292,986,601,50,0,3,0,0,0,SHK145,2020-10-02
754,1954,1225,81,0,12,0,0,0,SHK126,2020-10-09
450,2064,1231,81,0,12,0,0,0,SHK127,2020-10-09
836,1962,1231,79,0,8,0,0,0,SHK128,2020-10-09
404,1974,1230,85,0,14,0,0,0,SHK129,2020-10-09
448,2082,1162,116,0,20,0,0,0,SHK130,2020-10-09
470,1916,1130,91,0,7,0,0,0,SHK131,2020-10-09
676,1508,815,50,0,3,0,0,0,SHK136,2020-10-09
582,1478,846,87,0,16,0,0,0,SHK137,2020-10-09
292,986,601,50,0,3,0,0,0,SHK145,2020-10-09
754,1954,1225,81,0,12,0,0,0,SHK126,2020-10-16
450,2064,1231,81,0,12,0,0,0,SHK127,2020-10-16
836,1962,1231,79,0,8,0,0,0,SHK128,2020-10-16
404,1974,1230,85,0,14,0,0,0,SHK129,2020-10-16
